t,vida
30.4669,30.4998836517334
30.5005,30.4998836517334
30.5337,30.4998836517334
30.5674,30.4998836517334
30.6012,30.4998836517334
30.6338,30.4998836517334
30.6668,30.4998836517334
30.7002,30.4998836517334
30.7337,30.4998836517334
30.7669,30.4998836517334
30.8009,30.4998836517334
30.8337,30.4998836517334
30.8671,30.4998836517334
30.9004,30.4998836517334
30.9337,30.4998836517334
30.9672,30.4998836517334
31.0004,30.4998836517334
31.0340,30.4998836517334
31.0671,30.4998836517334
31.1005,30.4998836517334
31.1338,30.4998836517334
31.1670,30.4998836517334
31.2005,30.4998836517334
31.2339,30.4998836517334
31.2668,30.4998836517334
31.3001,30.4998836517334
31.3337,30.4998836517334
31.3672,30.4998836517334
31.4004,30.4998836517334
31.4341,30.4998836517334
31.4673,30.4998836517334
31.5005,30.4998836517334
31.5337,30.4998836517334
31.5672,30.4998836517334
31.6001,30.4998836517334
31.6338,30.4998836517334
31.6673,30.4998836517334
31.7002,30.4998836517334
31.7334,30.4998836517334
31.7668,30.4998836517334
31.8003,30.4998836517334
31.8336,30.4998836517334
31.8669,30.4998836517334
31.9005,30.4998836517334
31.9336,30.4998836517334
31.9669,30.4998836517334
32.0002,30.4998836517334
32.0348,30.4998836517334
32.0668,30.4998836517334
32.1003,30.4998836517334
32.1336,30.4998836517334
32.1671,30.4998836517334
32.2004,30.4998836517334
32.2335,30.4998836517334
32.2672,30.4998836517334
32.3004,30.4998836517334
32.3338,30.4998836517334
32.3671,30.4998836517334
32.4003,30.4998836517334
32.4337,30.4998836517334
32.4669,30.4998836517334
32.5005,30.4998836517334
32.5336,30.4998836517334
32.5673,30.4998836517334
32.6003,30.4998836517334
32.6340,30.4998836517334
32.6668,30.4998836517334
32.7002,30.4998836517334
32.7339,30.4998836517334
32.7670,30.4998836517334
32.8006,30.4998836517334
32.8337,30.4998836517334
32.8672,30.4998836517334
32.9004,30.4998836517334
32.9337,30.4998836517334
32.9671,30.4998836517334
33.0002,30.4998836517334
33.0335,30.4998836517334
33.0670,30.4998836517334
33.1004,30.4998836517334
33.1336,30.4998836517334
33.1672,30.4998836517334
33.2005,30.4998836517334
33.2335,30.4998836517334
33.2674,30.4998836517334
33.3003,30.4998836517334
33.3334,30.4998836517334
33.3673,30.4998836517334
33.4004,30.4998836517334
33.4340,30.4998836517334
33.4670,30.4998836517334
33.5005,30.4998836517334
33.5338,30.4998836517334
33.5672,30.4998836517334
33.6005,30.4998836517334
33.6337,30.4998836517334
33.6671,30.4998836517334
33.7005,30.4998836517334
33.7339,30.4998836517334
33.7671,30.4998836517334
33.8005,30.4998836517334
33.8337,30.4998836517334
33.8669,30.4998836517334
33.9006,30.4998836517334
33.9337,30.4998836517334
33.9676,30.4998836517334
34.0003,30.4998836517334
34.0339,30.4998836517334
34.0671,30.4998836517334
34.1002,30.4998836517334
34.1340,30.4998836517334
34.1671,30.4998836517334
34.2007,30.4998836517334
34.2335,30.4998836517334
34.2670,30.4998836517334
34.3003,30.4998836517334
34.3338,30.4998836517334
34.3670,30.4998836517334
34.4003,30.4998836517334
34.4335,30.4998836517334
34.4673,30.4998836517334
34.5004,30.4998836517334
34.5342,30.4998836517334
34.5671,30.4998836517334
34.6004,30.4998836517334
34.6337,30.4998836517334
34.6674,30.4998836517334
34.7005,30.4998836517334
34.7336,30.4998836517334
34.7671,30.4998836517334
34.8002,30.4998836517334
34.8334,30.4998836517334
34.8669,30.4998836517334
34.9005,30.4998836517334
34.9338,30.4998836517334
34.9672,30.4998836517334
35.0001,30.4998836517334
35.0337,30.4998836517334
35.0671,30.4998836517334
35.1001,30.4998836517334
35.1335,30.4998836517334
35.1669,30.4998836517334
35.2002,30.4998836517334
35.2338,30.4998836517334
35.2669,30.4998836517334
35.3003,30.4998836517334
35.3336,30.4998836517334
35.3670,30.4998836517334
35.4004,30.4998836517334
35.4336,30.4998836517334
35.4668,30.4998836517334
35.5004,30.4998836517334
35.5342,30.4998836517334
35.5670,30.4998836517334
35.6007,30.4998836517334
35.6339,30.4998836517334
35.6668,30.4998836517334
35.7004,30.4998836517334
35.7338,30.4998836517334
35.7672,30.4998836517334
35.8008,30.4998836517334
