t,vida
13.3834,992630.0
13.4006,992630.0
13.4172,992630.0
13.4336,992625.0
13.4506,992625.0
13.4672,992620.0
13.4837,992620.0
13.5002,992620.0
13.5174,992620.0
13.5335,992620.0
13.5506,992620.0
13.5670,992615.0
13.5836,992615.0
13.6005,992610.0
13.6169,992610.0
13.6334,992605.0
13.6503,992605.0
13.6670,992605.0
13.6839,992605.0
13.7005,992605.0
13.7167,992605.0
13.7335,992605.0
13.7502,992605.0
13.7671,992600.0
13.7837,992600.0
13.8003,992595.0
13.8173,992595.0
13.8337,992595.0
13.8506,992595.0
13.8669,992595.0
13.8836,992595.0
13.9003,992595.0
13.9172,992595.0
13.9337,992590.0
13.9503,992590.0
13.9672,992590.0
13.9837,992590.0
14.0001,992590.0
14.0172,992590.0
14.0337,992590.0
14.0505,992590.0
14.0669,992585.0
14.0838,992585.0
14.1006,992585.0
14.1169,992585.0
14.1334,992585.0
14.1506,992585.0
14.1673,992585.0
14.1835,992585.0
14.2002,992585.0
14.2168,992585.0
14.2339,992585.0
14.2501,992585.0
14.2670,992585.0
14.2839,992585.0
14.3005,992585.0
14.3172,992585.0
14.3336,992580.0
14.3504,992580.0
14.3671,992580.0
14.3839,992580.0
14.4002,992575.0
14.4173,992575.0
14.4338,992575.0
14.4506,992575.0
14.4672,992570.0
14.4835,992570.0
14.5007,992570.0
14.5173,992570.0
14.5337,992565.0
14.5503,992565.0
14.5669,992565.0
14.5837,992565.0
14.6005,992565.0
14.6167,992565.0
14.6339,992565.0
14.6505,992565.0
14.6672,992565.0
14.6834,992560.0
14.7002,992555.0
14.7170,992555.0
14.7335,992550.0
14.7504,992550.0
14.7671,992550.0
14.7839,992550.0
14.8005,992550.0
14.8172,992550.0
14.8335,992545.0
14.8505,992545.0
14.8670,992540.0
14.8837,992540.0
14.9004,992540.0
14.9167,992540.0
14.9336,992540.0
14.9503,992540.0
14.9670,992540.0
14.9838,992540.0
15.0006,992540.0
15.0173,992540.0
15.0336,992540.0
15.0502,992535.0
15.0671,992535.0
15.0836,992535.0
15.1002,992535.0
15.1174,992535.0
15.1335,992530.0
15.1505,992530.0
15.1669,992530.0
15.1836,992530.0
15.2004,992530.0
15.2173,992530.0
15.2338,992530.0
15.2504,992530.0
15.2669,992530.0
15.2838,992530.0
15.3005,992530.0
15.3170,992530.0
15.3337,992530.0
15.3502,992530.0
15.3672,992530.0
15.3839,992530.0
15.4004,992530.0
15.4169,992530.0
15.4339,992530.0
15.4508,992530.0
15.4672,992530.0
15.4835,992530.0
15.5001,992530.0
15.5167,992530.0
15.5337,992530.0
15.5503,992530.0
15.5668,992530.0
15.5837,992530.0
15.6001,992530.0
15.6168,992530.0
15.6337,992530.0
15.6502,992530.0
15.6669,992530.0
15.6836,992530.0
15.7006,992530.0
15.7171,992530.0
15.7337,992530.0
15.7503,992530.0
15.7668,992530.0
15.7838,992530.0
15.8003,992530.0
15.8169,992530.0
15.8339,992530.0
15.8505,992530.0
15.8673,992530.0
15.8834,992530.0
15.9005,992530.0
15.9172,992530.0
15.9341,992525.0
15.9503,992525.0
15.9673,992525.0
15.9838,992525.0
16.0005,992520.0
16.0172,992520.0
16.0340,992520.0
16.0502,992520.0
16.0670,992520.0
16.0840,992520.0
16.1005,992520.0
16.1171,992520.0
16.1343,992520.0
16.1503,992520.0
16.1672,992520.0
16.1837,992520.0
16.2003,992520.0
16.2170,992520.0
16.2342,992520.0
16.2502,992520.0
16.2673,992520.0
16.2837,992520.0
16.3006,992515.0
16.3173,992515.0
16.3341,992515.0
16.3505,992510.0
16.3669,992505.0
16.3836,992505.0
16.4004,992505.0
16.4167,992505.0
16.4340,992505.0
16.4501,992505.0
16.4671,992505.0
16.4836,992505.0
16.5001,992500.0
16.5174,992500.0
16.5339,992500.0
16.5505,992500.0
16.5669,992500.0
16.5834,992500.0
16.6002,992500.0
16.6173,992500.0
16.6339,992495.0
16.6502,992495.0
16.6669,992495.0
16.6834,992490.0
16.7003,992490.0
16.7168,992490.0
16.7337,992490.0
16.7506,992490.0
16.7668,992485.0
16.7841,992485.0
16.8002,992485.0
16.8171,992485.0
16.8338,992485.0
16.8503,992485.0
16.8671,992485.0
16.8835,992485.0
16.9002,992485.0
16.9168,992485.0
16.9337,992485.0
16.9505,992485.0
16.9672,992480.0
16.9838,992480.0
17.0002,992480.0
17.0173,992480.0
17.0340,992475.0
17.0502,992475.0
17.0669,992475.0
17.0838,992475.0
17.1003,992475.0
17.1170,992475.0
17.1335,992475.0
17.1504,992475.0
17.1671,992475.0
17.1835,992475.0
17.2005,992475.0
17.2174,992475.0
17.2337,992470.0
17.2503,992470.0
17.2674,992470.0
17.2834,992470.0
17.3004,992465.0
17.3170,992465.0
17.3340,992465.0
17.3503,992465.0
17.3668,992460.0
17.3837,992460.0
17.4003,992460.0
17.4174,992460.0
17.4337,992460.0
