t,vida
14.1336,989025.0
14.1503,989025.0
14.1670,989025.0
14.1836,989025.0
14.2004,989025.0
14.2169,988920.0
14.2336,988920.0
14.2503,988920.0
14.2670,988920.0
14.2835,988920.0
14.3002,988920.0
14.3173,988920.0
14.3336,988920.0
14.3507,988920.0
14.3672,988920.0
14.3837,988920.0
14.4005,988920.0
14.4171,988920.0
14.4335,988920.0
14.4506,988920.0
14.4672,988920.0
14.4839,988920.0
14.5006,988920.0
14.5172,988920.0
14.5338,988920.0
14.5502,988920.0
14.5669,988920.0
14.5836,988920.0
14.6004,988920.0
14.6172,988920.0
14.6338,988920.0
14.6504,988920.0
14.6672,988920.0
14.6843,988920.0
14.7002,988920.0
14.7171,988920.0
14.7336,988920.0
14.7503,988920.0
14.7670,988920.0
14.7835,988920.0
14.8008,988920.0
14.8168,988920.0
14.8338,988920.0
14.8505,988920.0
14.8671,988920.0
14.8837,988920.0
14.9005,988920.0
14.9171,988920.0
14.9336,988920.0
14.9508,988920.0
14.9669,988920.0
14.9836,988920.0
15.0004,988920.0
15.0174,988920.0
15.0336,988920.0
15.0505,988920.0
15.0671,988920.0
15.0835,988920.0
15.1005,988920.0
15.1172,988920.0
15.1335,988920.0
15.1507,988920.0
15.1673,988920.0
15.1839,988920.0
15.2004,988920.0
15.2173,988920.0
15.2338,988920.0
15.2505,988920.0
15.2671,988920.0
15.2835,988920.0
15.3003,988920.0
15.3172,988920.0
15.3341,988920.0
15.3508,988920.0
15.3672,988920.0
15.3838,988920.0
15.4003,988920.0
15.4169,988920.0
15.4335,988920.0
15.4502,988920.0
15.4667,988920.0
15.4837,988920.0
15.5005,988920.0
15.5170,988920.0
15.5337,988920.0
15.5506,988920.0
15.5671,988920.0
15.5838,988920.0
15.6004,988920.0
15.6169,988815.0
15.6336,988815.0
15.6506,988710.0
15.6672,988710.0
15.6837,988710.0
15.7005,988710.0
15.7168,988605.0
15.7340,988605.0
15.7506,988605.0
15.7669,988605.0
15.7840,988605.0
15.8009,988605.0
15.8168,988605.0
15.8339,988605.0
15.8504,988605.0
15.8672,988605.0
15.8840,988605.0
15.9006,988605.0
15.9173,988500.0
15.9337,988500.0
15.9505,988500.0
15.9669,988500.0
15.9837,988500.0
16.0006,988500.0
16.0173,988500.0
16.0339,988500.0
16.0503,988500.0
16.0668,988500.0
16.0838,988500.0
16.1003,988500.0
16.1170,988500.0
16.1335,988500.0
16.1508,988500.0
16.1671,988500.0
16.1835,988500.0
16.2007,988500.0
16.2169,988500.0
16.2335,988500.0
16.2504,988395.0
16.2670,988395.0
16.2837,988395.0
16.3002,988395.0
16.3168,988395.0
16.3338,988395.0
16.3506,988395.0
16.3670,988395.0
16.3838,988395.0
16.4009,988395.0
16.4169,988395.0
16.4338,988395.0
16.4507,988290.0
16.4670,988290.0
16.4836,988290.0
16.5003,988290.0
16.5169,988185.0
16.5337,988185.0
16.5503,988185.0
16.5671,988185.0
16.5838,988185.0
16.6009,988185.0
16.6172,988185.0
16.6340,988185.0
16.6507,988185.0
16.6669,988185.0
16.6845,988185.0
16.7006,988185.0
16.7172,988185.0
16.7337,988185.0
16.7501,988185.0
16.7672,988185.0
16.7836,988185.0
16.8004,988185.0
16.8168,988185.0
16.8337,988185.0
16.8509,988080.0
16.8671,988080.0
16.8835,988080.0
16.9003,988080.0
16.9169,988080.0
16.9338,988080.0
16.9503,988080.0
16.9670,988080.0
16.9837,988080.0
17.0006,988080.0
17.0170,988080.0
17.0335,988080.0
17.0505,988080.0
17.0672,988080.0
17.0837,988080.0
17.1002,988080.0
17.1170,988080.0
17.1339,988080.0
17.1507,988080.0
17.1671,988080.0
17.1837,988080.0
17.2003,988080.0
17.2168,988080.0
17.2338,988080.0
17.2502,988080.0
17.2669,988080.0
17.2839,987975.0
17.3003,987975.0
17.3171,987975.0
17.3335,987975.0
17.3503,987975.0
17.3670,987975.0
17.3841,987975.0
17.4004,987975.0
17.4171,987870.0
17.4339,987870.0
17.4503,987870.0
17.4670,987870.0
17.4834,987765.0
17.5001,987765.0
17.5171,987765.0
17.5337,987765.0
17.5505,987765.0
17.5668,987765.0
17.5839,987765.0
17.6011,987765.0
17.6170,987765.0
17.6338,987765.0
17.6506,987765.0
17.6668,987765.0
17.6834,987765.0
17.7007,987765.0
17.7169,987765.0
17.7335,987765.0
17.7502,987765.0
17.7670,987765.0
17.7838,987765.0
17.8004,987765.0
17.8169,987765.0
17.8336,987765.0
17.8505,987765.0
17.8668,987765.0
17.8838,987660.0
17.9004,987660.0
17.9170,987660.0
17.9336,987660.0
17.9502,987555.0
17.9672,987555.0
17.9839,987555.0
18.0008,987555.0
18.0170,987555.0
18.0339,987555.0
18.0504,987555.0
18.0671,987555.0
18.0838,987450.0
18.1003,987450.0
18.1172,987450.0
18.1338,987450.0
18.1504,987450.0
18.1671,987450.0
18.1839,987450.0
18.2005,987450.0
18.2172,987450.0
18.2338,987450.0
18.2503,987450.0
18.2669,987450.0
18.2834,987450.0
18.3010,987450.0
18.3168,987450.0
18.3334,987450.0
18.3503,987450.0
18.3670,987450.0
18.3835,987450.0
18.4004,987450.0
18.4173,987450.0
18.4336,987450.0
18.4510,987345.0
18.4669,987345.0
18.4834,987345.0
18.5003,987345.0
18.5168,987240.0
18.5334,987240.0
18.5504,987240.0
18.5667,987240.0
18.5836,987240.0
18.6004,987135.0
18.6172,987135.0
18.6336,987135.0
18.6502,987135.0
18.6671,987135.0
18.6835,987135.0
18.7006,987135.0
18.7172,987135.0
18.7335,987135.0
18.7503,987135.0
18.7669,987135.0
18.7836,987135.0
18.8002,987135.0
18.8169,987135.0
